id,title,description,agency,collected,freq,api_url,download_url,tags
EDU_41340_1,"Perturbed Student Enrolments Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Department of Education,2025-05-29,,https://www.education.gov.au/download/18635/perturbed-student-enrolments-pivot-table-2023/41340/document/xlsx,https://www.education.gov.au/download/18635/perturbed-student-enrolments-pivot-table-2023/41340/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39228_1,"Perturbed Student Load Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Department of Education,2024-09-26,,https://www.education.gov.au/download/18636/perturbed-student-load-pivot-table-2023/39228/document/xlsx,https://www.education.gov.au/download/18636/perturbed-student-load-pivot-table-2023/39228/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39229_1,"Perturbed Award Course Completions Pivot Table 2023 - Department of Education, Australian Government","Allows for customised higher education student enrolment tables, with time series data from 2018.To avoid the risk of disseminating identifiable data, a disclosure control technique called input perturbation has been applied to the data within the Pivot Table, whereby small random adjustments are made to cell counts. For more details see the 'Explanatory Notes' within the pivot table.  Aggregates within the Pivot Tables may not match other tables. Where unperturbed figures are required, users should consult the Higher Education Statistics published on the department’s website.",Department of Education,2024-09-26,,https://www.education.gov.au/download/18637/perturbed-award-course-completions-pivot-table-2023/39229/document/xlsx,https://www.education.gov.au/download/18637/perturbed-award-course-completions-pivot-table-2023/39229/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39155,"2023 Student summary tables - Department of Education, Australian Government",Higher education student enrolment and EFTSL (Equivalent Full-time Student Load) summary tables for the 2023 full year.,Department of Education,2024-10-01,annual,https://www.education.gov.au/download/18590/2023-student-summary-tables/39155/document/xlsx,https://www.education.gov.au/download/18590/2023-student-summary-tables/39155/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39231,"2023 Student summary time series - Department of Education, Australian Government","Higher education student enrolment summary time series statistics full year, 2012-2023",Department of Education,2024-09-26,annual,https://www.education.gov.au/download/18640/2023-student-summary-time-series/39231/document/xlsx,https://www.education.gov.au/download/18640/2023-student-summary-time-series/39231/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39156_1,"2023 Section 1 - Commencing students - Department of Education, Australian Government",Higher education commencing student enrolment tables for the 2023 full year. Commencing students are persons who have enrolled for the first time in a particular course at a particular higher education institution during the reference period.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18591/2023-section-1-commencing-students/39156/document/xlsx,https://www.education.gov.au/download/18591/2023-section-1-commencing-students/39156/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39157,"2023 Section 2 - All students - Department of Education, Australian Government",Higher education all student enrolment tables for the 2023 full year. All students include commencing and continuing students.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18592/2023-section-2-all-students/39157/document/xlsx,https://www.education.gov.au/download/18592/2023-section-2-all-students/39157/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39158,"2023 Section 3 - Commencing student load - Department of Education, Australian Government",Higher education commencing student EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year. Commencing students are persons who have enrolled for the first time in a particular course at a particular higher education institution during the reference period.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18593/2023-section-3-commencing-student-load/39158/document/xlsx,https://www.education.gov.au/download/18593/2023-section-3-commencing-student-load/39158/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39159,"2023 Section 4 - All student load - Department of Education, Australian Government",Higher education all student EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year. All students include commencing and continuing students.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18594/2023-section-4-all-student-load/39159/document/xlsx,https://www.education.gov.au/download/18594/2023-section-4-all-student-load/39159/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39160,"2023 Section 5 - Liability status - Department of Education, Australian Government","Higher education liability status categories tables for the 2023 full year. These tables provide information on a student’s status for a unit of study (Commonwealth Supported place, scholarship holder and fee-paying).",Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18595/2023-section-5-liability-status/39160/document/xlsx,https://www.education.gov.au/download/18595/2023-section-5-liability-status/39160/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39161,"2023 Section 6 - First Nations students - Department of Education, Australian Government",Higher education First Nations student tables for the 2023 full year. First Nations students are those who self-identify as being of Australian Aboriginal and/or Torres Strait Islander descent.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18596/2023-section-6-first-nations-students/39161/document/xlsx,https://www.education.gov.au/download/18596/2023-section-6-first-nations-students/39161/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39162,"2023 Section 7 - Overseas students - Department of Education, Australian Government","Higher education overseas student tables for the 2023 full year. Overseas students includes students who have temporary entry visas, or are diplomats or a dependent of a diplomat (except New Zealand) and reside in Australia during the unit of study, and non-domestic students residing outside Australia during the unit of study.",Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18597/2023-section-7-overseas-students/39162/document/xlsx,https://www.education.gov.au/download/18597/2023-section-7-overseas-students/39162/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39163,"2023 Section 8 - Special courses - Department of Education, Australian Government",Higher education special courses tables for the 2023 full year. Students undertaking special courses include courses that: provide for initial registration as nurses; provide for initial teacher training; lead to provisional registration as a medical practitioner; lead to provisional registration as a veterinary practitioner; lead to provisional registration as a dental practitioner; lead to provisional registration as a clinical psychologist practitioner; or relate to a course of study in aviation as listed in the FEE-HELP Guidelines 2017.,Department of Education,2024-10-10,annual,https://www.education.gov.au/download/18598/2023-section-8-special-courses/39163/document/xlsx,https://www.education.gov.au/download/18598/2023-section-8-special-courses/39163/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39164,"2023 Section 9 - Domestic students ethnicity related data - Department of Education, Australian Government",Higher education ethnicity related tables for the 2023 full year. These tables provide information on country of birth and language spoken at home.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18599/2023-section-9-domestic-students-ethnicity-related-data/39164/document/xlsx,https://www.education.gov.au/download/18599/2023-section-9-domestic-students-ethnicity-related-data/39164/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39165_1,"2023 Section 10 - Open Universities Australia - Department of Education, Australian Government",Higher education student enrolment and EFTSL (Equivalent Full-time Student Load) tables for the 2023 full year offered through Open Universities Australia (OUA). Units of study from a higher education course offered by OUA can be counted as credit towards a higher education institution degree.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18600/2023-section-10-open-universities-australia/39165/document/xlsx,https://www.education.gov.au/download/18600/2023-section-10-open-universities-australia/39165/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39166_1,"2023 Section 11 - Equity groups - Department of Education, Australian Government",Higher education equity groups tables for the 2023 full year. Equity groups include students that: are from non-English speaking backgrounds (NESB); have a disability; are women in non-traditional areas; identify as First Nations; are from low SES (socioeconomic status) locations; and are from regional and remote locations.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18601/2023-section-11-equity-groups/39166/document/xlsx,https://www.education.gov.au/download/18601/2023-section-11-equity-groups/39166/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39167_1,"2023 Section 12 - Academic organisational units - Department of Education, Australian Government",Higher education academic organisational unit tables for the 2023 full year. An academic organisational unit group provides a means for standardising academic organisational units across institutions. Academic organisational units are assigned to an academic organisational unit group on the basis of disciplines for which each academic organisational unit has a teaching and/or research responsibility.,Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18602/2023-section-12-academic-organisational-units/39167/document/xlsx,https://www.education.gov.au/download/18602/2023-section-12-academic-organisational-units/39167/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39168_1,"2023 Section 13 - Private Universities (Table C) and Non-University Higher Education Institutions - Department of Education, Australian Government","Private University (Table C) and Non-University Higher Education Institution tables for the 2023 full year. Tables include data on student enrolments, student EFTSL (Equivalent Full-time Student Load), success rates and completions.",Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18603/2023-section-13-private-universities-table-c-and-non-university-higher-education-institutions/39168/document/xlsx,https://www.education.gov.au/download/18603/2023-section-13-private-universities-table-c-and-non-university-higher-education-institutions/39168/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39169_1,"2023 Section 14 - Award course completions - Department of Education, Australian Government","Higher education award course completion tables for the 2023 full year. Award course completions are conferred after the successful completion of all the academic requirements of a course which includes any required attendance, assignments, examinations, assessments, dissertations, practical experience and work experience in industry.",Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18604/2023-section-14-award-course-completions/39169/document/xlsx,https://www.education.gov.au/download/18604/2023-section-14-award-course-completions/39169/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39170_1,"2023 Section 15 - Attrition, success and retention - Department of Education, Australian Government","Higher education attrition, success and retention rate tables for the 2023 full year.",Department of Education,2024-09-17,annual,https://www.education.gov.au/download/18605/2023-section-15-attrition-success-and-retention/39170/document/xlsx,https://www.education.gov.au/download/18605/2023-section-15-attrition-success-and-retention/39170/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_40697_1,"2023 Section 16 - Equity Performance Data - Department of Education, Australian Government",Higher education equity performance tables for 2023 full year.,Department of Education,2025-02-25,annual,https://www.education.gov.au/download/18606/2023-section-16-equity-performance-data/40697/document/xlsx,https://www.education.gov.au/download/18606/2023-section-16-equity-performance-data/40697/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_39172_1,"2023 Section 17 - Completion Rates - Department of Education, Australian Government","Completion rates reports present the results of tracking commencing higher education student outcomes over time. That is, after nominated periods, how many commencing students have completed their studies, how many are still studying, and how many have not completed an award course. Cohort analysis publications also present outcomes of students by selected characteristics.",Department of Education,2024-10-01,,https://www.education.gov.au/download/18607/2023-section-17-completion-rates/39172/document/xlsx,https://www.education.gov.au/download/18607/2023-section-17-completion-rates/39172/document/xlsx,Higher Education Statistics;format_xlsx;content_type_application_vnd.openxmlformats_officedocument.spreadsheetml.sheet
EDU_41526,"Building a better and fairer education system - Department of Education, Australian Government","The Australian Government is reforming the entire education system to build a better and fairer Australia. Reforms include:cutting the cost of early education and care for around one million familiesfixing the funding of our public schools and tying that funding to real reform, andcutting student debt by a further 20%.",Department of Education,2025-07-15,,https://www.education.gov.au/download/19221/building-better-and-fairer-education-system/41526/document/pdf,https://www.education.gov.au/download/19221/building-better-and-fairer-education-system/41526/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_40877,"2025–26 Budget - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-03-25,,https://www.education.gov.au/download/19070/2025-26-education-portfolio-budget-statements/40877/document/pdf,https://www.education.gov.au/download/19070/2025-26-education-portfolio-budget-statements/40877/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2024_25_EDUCATION_PORTFOLIO_BUDGET_STATEMENTS,"2024–25 Budget - Department of Education, Australian Government",The Budget 2024-25 invests in all areas of education and prioritises equity and opportunity as the Government continues to build a better and fairer education system for all Australians.,Department of Education,2025-02-05,,https://www.education.gov.au/download/18142/2024-25-education-portfolio-budget-statements-and-paes/37346/2024-25-education-portfolio-budget-statements/pdf,https://www.education.gov.au/download/18142/2024-25-education-portfolio-budget-statements-and-paes/37346/2024-25-education-portfolio-budget-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2024_25_EDUCATION_PORTFOLIO_ADDITIONAL_ESTIMATES_STATEMENTS,"2024–25 Budget - Department of Education, Australian Government",The Budget 2024-25 invests in all areas of education and prioritises equity and opportunity as the Government continues to build a better and fairer education system for all Australians.,Department of Education,2025-02-05,,https://www.education.gov.au/download/18142/2024-25-education-portfolio-budget-statements-and-paes/40552/2024-25-education-portfolio-additional-estimates-statements/pdf,https://www.education.gov.au/download/18142/2024-25-education-portfolio-budget-statements-and-paes/40552/2024-25-education-portfolio-additional-estimates-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2023_24_EDUCATION_PORTFOLIO_BUDGET_STATEMENTS,"2023–24 Budget - Department of Education, Australian Government","The Budget 2023–24 invests in Australia’s education workforce, and works to build a better and fairer education system for the future. The Budget provides targeted funding across early education, schools and higher education and invests in the skills-needs of early childhood educators to maximise the benefits for families from Cheaper Child Care.",Department of Education,2024-02-15,,https://www.education.gov.au/download/16361/2023-24-education-portfolio-budget-statements-and-paes/32714/2023-24-education-portfolio-budget-statements/pdf,https://www.education.gov.au/download/16361/2023-24-education-portfolio-budget-statements-and-paes/32714/2023-24-education-portfolio-budget-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2023_24_EDUCATION_PORTFOLIO_ADDITIONAL_ESTIMATES_STATEMENTS,"2023–24 Budget - Department of Education, Australian Government","The Budget 2023–24 invests in Australia’s education workforce, and works to build a better and fairer education system for the future. The Budget provides targeted funding across early education, schools and higher education and invests in the skills-needs of early childhood educators to maximise the benefits for families from Cheaper Child Care.",Department of Education,2024-02-15,,https://www.education.gov.au/download/16361/2023-24-education-portfolio-budget-statements-and-paes/36509/2023-24-education-portfolio-additional-estimates-statements/pdf,https://www.education.gov.au/download/16361/2023-24-education-portfolio-budget-statements-and-paes/36509/2023-24-education-portfolio-additional-estimates-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_OCTOBER_2022_23_PORTFOLIO_BUDGET_STATEMENTS,"2022–23 October Budget - Department of Education, Australian Government","The Budget October 2022–23 invests in better education for all Australians, in early education and care, schools and universities. The Budget provides record funding for early childhood education and care, through the Government’s $4.5* billion Plan for Cheaper Child Care. It also invests in measures that open the door of opportunity wider for Australians from all backgrounds.",Department of Education,2024-02-12,,https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/30865/october-2022-23-portfolio-budget-statements/pdf,https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/30865/october-2022-23-portfolio-budget-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2022_23_EDUCATION_PORTFOLIO_ADDITIONAL_ESTIMATES_STATEMENTS,"2022–23 October Budget - Department of Education, Australian Government","The Budget October 2022–23 invests in better education for all Australians, in early education and care, schools and universities. The Budget provides record funding for early childhood education and care, through the Government’s $4.5* billion Plan for Cheaper Child Care. It also invests in measures that open the door of opportunity wider for Australians from all backgrounds.",Department of Education,2024-02-12,,https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/32717/2022-23-education-portfolio-additional-estimates-statements/pdf,https://www.education.gov.au/download/14764/2022-23-october-education-portfolio-budget-statements-and-paes/32717/2022-23-education-portfolio-additional-estimates-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_PORTFOLIO_BUDGET_STATEMENTS_2022_23,"2022-23 March Budget - Department of Education, Australian Government","The 2022-23 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",Department of Education,2023-11-22,,https://www.education.gov.au/download/13616/2022-23-march-education-skills-and-employment-portfolio-budget-statements/26767/portfolio-budget-statements-2022-23/pdf,https://www.education.gov.au/download/13616/2022-23-march-education-skills-and-employment-portfolio-budget-statements/26767/portfolio-budget-statements-2022-23/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2021_22_EDUCATION_SKILLS_AND_EMPLOYMENT_PORTFOLIO_BUDGET_STATEMENTS,"2021-22 Budget - Department of Education, Australian Government","The 2021-22 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",Department of Education,2025-08-27,,https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/21785/2021-22-education-skills-and-employment-portfolio-budget-statements/pdf,https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/21785/2021-22-education-skills-and-employment-portfolio-budget-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2021_22_EDUCATION_SKILLS_AND_EMPLOYMENT_PORTFOLIO_ADDITIONAL_ESTIMATES_STATEMENTS,"2021-22 Budget - Department of Education, Australian Government","The 2021-22 Budget invests in measures that support Australian families, strengthens student educational outcomes, and will help secure Australia’s ongoing economic recovery through skills and employment.",Department of Education,2025-08-27,,https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/25775/2021-22-education-skills-and-employment-portfolio-additional-estimates-statements/pdf,https://www.education.gov.au/download/11359/2021-22-education-skills-and-employment-portfolio-budget-statements-and-paes/25775/2021-22-education-skills-and-employment-portfolio-additional-estimates-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2020_21_EDUCATION_SKILLS_AND_EMPLOYMENT_PORTFOLIO_BUDGET_STATEMENTS,"2020-21 Budget - Department of Education, Australian Government","The 2020-21 Budget is committing record funding to rebuilding our economy and securing Australia’s future. Investing in apprenticeships, creating jobs and boosting the skills of Australians to help them get back into work is at the heart of the Government’s Economic Recovery Plan for Australia, along with guaranteeing the essential services Australians rely on. These services include supporting Australia’s education system through the continued provision of quality early childhood education, and funding certainty for schools and universities, while delivering more VET and higher education places, short courses and investing in research. The employment services system will continue to be reformed to be able to better meet the needs of Australians looking for work.",Department of Education,2025-08-27,,https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/12210/2020-21-education-skills-and-employment-portfolio-budget-statements/pdf,https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/12210/2020-21-education-skills-and-employment-portfolio-budget-statements/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_2020_21_EDUCATION_SKILLS_AND_EMPLOYMENT_PAES,"2020-21 Budget - Department of Education, Australian Government","The 2020-21 Budget is committing record funding to rebuilding our economy and securing Australia’s future. Investing in apprenticeships, creating jobs and boosting the skills of Australians to help them get back into work is at the heart of the Government’s Economic Recovery Plan for Australia, along with guaranteeing the essential services Australians rely on. These services include supporting Australia’s education system through the continued provision of quality early childhood education, and funding certainty for schools and universities, while delivering more VET and higher education places, short courses and investing in research. The employment services system will continue to be reformed to be able to better meet the needs of Australians looking for work.",Department of Education,2025-08-27,,https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/20790/2020-21-education-skills-and-employment-paes/pdf,https://www.education.gov.au/download/8074/2020-21-education-skills-and-employment-portfolio-budget-statements-and-paes/20790/2020-21-education-skills-and-employment-paes/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_PDF,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,Department of Education,2024-08-07,,https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38651/signed-scanned-pdf/PDF,https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38651/signed-scanned-pdf/PDF,About the Department;format_pdf;content_type_application_pdf
EDU_NON_SIGNED_ACCESSIBLE_PDF,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,Department of Education,2024-08-07,,https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38655/non-signed-accessible-pdf/pdf,https://www.education.gov.au/download/18411/2024-department-education-statement-expectations/38655/non-signed-accessible-pdf/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_PDF_1,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,Department of Education,2024-08-07,,https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38653/signed-scanned-pdf/PDF,https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38653/signed-scanned-pdf/PDF,About the Department;format_pdf;content_type_application_pdf
EDU_NON_SIGNED_ACCESSIBLE_PDF_1,"Regulatory Statement of Expectations and Statement of Intent - Department of Education, Australian Government",Statements of Expectations (SOEs) are issued by the responsible Minister to regulators within their portfolios.,Department of Education,2024-08-07,,https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38656/non-signed-accessible-pdf/pdf,https://www.education.gov.au/download/18412/2024-department-education-statement-intent/38656/non-signed-accessible-pdf/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41832,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19429/communication-department-social-services-regarding-national-autism-strategy/41832/document/pdf,https://www.education.gov.au/download/19429/communication-department-social-services-regarding-national-autism-strategy/41832/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41830,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19428/respectful-relationships-education-reports/41830/document/pdf,https://www.education.gov.au/download/19428/respectful-relationships-education-reports/41830/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41821,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19358/privacy-impact-assessment-voluntary-mental-health-check-tool-my-mind-check-pia/41821/document/pdf,https://www.education.gov.au/download/19358/privacy-impact-assessment-voluntary-mental-health-check-tool-my-mind-check-pia/41821/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41810,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19354/non-government-schools-capital-grants-program/41810/document/pdf,https://www.education.gov.au/download/19354/non-government-schools-capital-grants-program/41810/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41662,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19294/operational-reviews-block-grant-authorities-each-state-and-territory/41662/document/pdf,https://www.education.gov.au/download/19294/operational-reviews-block-grant-authorities-each-state-and-territory/41662/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41654,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19288/prisms-modernisation-documents/41654/document/pdf,https://www.education.gov.au/download/19288/prisms-modernisation-documents/41654/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41591,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19244/capacity-contribute-score-school/41591/document/pdf,https://www.education.gov.au/download/19244/capacity-contribute-score-school/41591/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41554,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19230/incident-and-compliance-cases-northern-territory/41554/document/pdf,https://www.education.gov.au/download/19230/incident-and-compliance-cases-northern-territory/41554/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41565,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19236/annual-reports-regarding-national-student-wellbeing-program-2023-24/41565/document/pdf,https://www.education.gov.au/download/19236/annual-reports-regarding-national-student-wellbeing-program-2023-24/41565/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41551,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19228/documents-related-submission-and-assessment-laser-interferometer-gravitational-wave-observatory-ligo/41551/document/pdf,https://www.education.gov.au/download/19228/documents-related-submission-and-assessment-laser-interferometer-gravitational-wave-observatory-ligo/41551/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41393,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19162/procurement-related-documents/41393/document/pdf,https://www.education.gov.au/download/19162/procurement-related-documents/41393/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41358,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19159/documents-associated-grant-applications/41358/document/pdf,https://www.education.gov.au/download/19159/documents-associated-grant-applications/41358/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41344,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19155/modelling-3-day-guarantee-policy-changes/41344/document/pdf,https://www.education.gov.au/download/19155/modelling-3-day-guarantee-policy-changes/41344/document/pdf,About the Department;format_pdf;content_type_application_pdf
EDU_41315,"FOI Disclosure Log - Department of Education, Australian Government",The Department of Education works to ensure Australians can experience the wellbeing and economic benefits that quality education provides.,Department of Education,2025-08-25,,https://www.education.gov.au/download/19145/university-wollongong-student-services-and-amenities-fee-ssaf-2025-transition-plan/41315/document/pdf,https://www.education.gov.au/download/19145/university-wollongong-student-services-and-amenities-fee-ssaf-2025-transition-plan/41315/document/pdf,About the Department;format_pdf;content_type_application_pdf
